,CUSIP,document_name,pdf_url,CREDIT
1912,92778WDC,Audited Financial Statements for the year ended 06/30/2021 (114 KB),https://emma.msrb.org/P21600412-P21210269-P21631120.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1913,92778WDC,Audited Financial Statements for the year ended 06/30/2021 (1.9 MB),https://emma.msrb.org/P21600412-P21210269-P21657449.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1914,92778WDC,Virginia Tech Audited Financial Statements for the year ended 06/30/2021 (74 KB),https://emma.msrb.org/P31435057-P31115017-P31526298.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1915,92778WDC,Virginia Tech Audited Financial Statements for the year ended 06/30/2021 (6.5 MB),https://emma.msrb.org/P31435057-P31115017-P31526299.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1916,92778WDC,VCCS Audited Financial Report for the year ended 06/30/2021 (272 KB),https://emma.msrb.org/P21648571-P31114873-P31526146.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1917,92778WDC,VCCS Audited Financial Report for the year ended 06/30/2021 (145 KB),https://emma.msrb.org/P21648571-P31114873-P31526147.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1918,92778WDC,VCCS Audited Financial Report for the year ended 06/30/2021 (1.2 MB),https://emma.msrb.org/P21648571-P31114873-P21691630.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1919,92778WDC,VCCS Audited Financial Report for the year ended 06/30/2021 (1.1 MB),https://emma.msrb.org/P21648571-P31114873-P21691631.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1920,92778WDC,Audited Financial Statements FY2021 for the year ended 06/30/2021 (67 KB),https://emma.msrb.org/P21648270-P11227300-P11649198.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1921,92778WDC,Audited Financial Statements FY2021 for the year ended 06/30/2021 (45 KB),https://emma.msrb.org/P21648270-P11227300-P11649199.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1922,92778WDC,Audited Financial Statements FY2021 for the year ended 06/30/2021 (1.7 MB),https://emma.msrb.org/P21648270-P11227300-P21641659.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1923,92778WDC,Christopher Newport University Audited Financial Statements for the year ended 06/30/2021 (177 KB),https://emma.msrb.org/P21648262-P21208774-P21629526.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1924,92778WDC,Christopher Newport University Audited Financial Statements for the year ended 06/30/2021 (174 KB),https://emma.msrb.org/P21648262-P21208774-P21645463.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1925,92778WDC,Christopher Newport University Audited Financial Statements for the year ended 06/30/2021 (8 MB),https://emma.msrb.org/P21648262-P21208774-P21645464.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1926,92778WDC,George Mason University Audited Financial Statements 6.30.21 for the year ended 06/30/2021 (103 KB),https://emma.msrb.org/P21648226-P11221006-P11642287.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1927,92778WDC,George Mason University Audited Financial Statements 6.30.21 for the year ended 06/30/2021 (147 KB),https://emma.msrb.org/P21648226-P11221006-P11642288.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1928,92778WDC,George Mason University Audited Financial Statements 6.30.21 for the year ended 06/30/2021 (4.4 MB),https://emma.msrb.org/P21648226-P11221006-P11642289.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1929,92778WDC,VCBA Financial Statements for Year-Ended June 30 for the year ended 06/30/2021 (436 KB),https://emma.msrb.org/P21539862-P21190298-P21608703.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1930,92778WDC,Virginia Commonwealth University Audited Financial Statements for the year ended 06/30/2021 (1.4 MB),https://emma.msrb.org/P21649129-P21187317-P21605288.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1931,92778WDC,"Old Dominion University Financial Statements for Fiscal Year Ending June 30, 2023 as of 06/30/2023 (1.3 MB)",https://emma.msrb.org/P11809774-P11387366-P11826983.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1932,92778WDC,"Old Dominion University Annual Report for Fiscal Year Ending June 30, 2023 as of 06/30/2023 (194 KB)",https://emma.msrb.org/P21887208-P11344548-P21889811.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1933,92778WDC,Financial Operating Filing Document1 posted 02/25/2025,https://emma.msrb.org/P21900860-P21453744-P21901895.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1934,92778WDC,Financial Operating Filing Document2 posted 02/25/2025,https://emma.msrb.org/P21900860-P21453744-P21901896.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1935,92778WDC,Event Filing Document1 posted 06/28/2024,https://emma.msrb.org/P11763420-P11354952-P11791662.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1936,92778WDC,Event Filing Document2 posted 06/28/2024,https://emma.msrb.org/P11763420-P11354952-P11791663.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1937,92778WDC,Document1  for the year ended 06/30/2024 (211 KB),https://emma.msrb.org/P21900860-P21453744-P21901895.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1938,92778WDC,Document2  for the year ended 06/30/2024 (70 KB),https://emma.msrb.org/P21900860-P21453744-P21901896.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1939,92778WDC,Document1 posted 02/11/2025,https://emma.msrb.org/P21892499-P21447336-P21894435.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1940,92778WDC,Document2 posted 01/17/2025,https://emma.msrb.org/P11817389-P11392877-P11833204.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1941,92778WDC,Document3 posted 01/16/2025,https://emma.msrb.org/P11816725-P11392415-P11832688.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1942,92778WDC,Document1 posted 02/25/2025Document2 posted 02/25/2025Document3 posted 02/21/2025Document4 posted 02/21/2025Document5 posted 01/17/2025,https://emma.msrb.org/P21900860-P21453744-P21901895.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1943,92778WDC,Document2 posted 02/25/2025Document3 posted 02/21/2025Document4 posted 02/21/2025Document5 posted 01/17/2025,https://emma.msrb.org/P21900860-P21453744-P21901896.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1944,92778WDC,Document3 posted 02/21/2025Document4 posted 02/21/2025Document5 posted 01/17/2025,https://emma.msrb.org/P21898717-P21452031-P21899916.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1945,92778WDC,Document4 posted 02/21/2025Document5 posted 01/17/2025,https://emma.msrb.org/P21898717-P21452031-P21899917.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1946,92778WDC,Document5 posted 01/17/2025,https://emma.msrb.org/P11817371-P11392863-P11833187.pdf,COLLEGE OF WILLIAM & MARY FOUNDATION/THE
1947,19652PGK,Official Statement - FINAL OFFICIAL STATEMENT (2.9 MB),https://emma.msrb.org/P11828341-P11401197-P11842639.pdf,COLORADO MESA UNIVERSITY
1948,19652PGK,Interim Financial Disclosures Posted 03/13/2025 (2.9 MB),https://emma.msrb.org/P21911145-P21461272-P21910120.pdf,COLORADO MESA UNIVERSITY
1949,19652PGK,Incorporate OS by Reference as of 03/13/2025 (2.9 MB),https://emma.msrb.org/P21911145-P21461272-P21910120.pdf,COLORADO MESA UNIVERSITY
1950,19658QCL,Official Statement - FOS (1.2 MB),https://emma.msrb.org/EP1020379-EP790688-EP1192318.pdf,COLORADO SCHOOL OF MINES
1951,19658QCL,"Colorado School of Mines Standard & Poor's Change March 6, 2024 as of 03/06/2024 (1.2 MB)",https://emma.msrb.org/P21787356-P21372121-P21810995.pdf,COLORADO SCHOOL OF MINES
1952,19658QCL,"Colorado School of Mines Standard & Poor's Assignment March 5, 2024 as of 03/05/2024 (1.2 MB)",https://emma.msrb.org/P21786448-P21371456-P21810259.pdf,COLORADO SCHOOL OF MINES
1953,19658QCL,"Colorado School of Mines Moody's Assignment February 27, 2024 as of 02/27/2024 (166 KB)",https://emma.msrb.org/P21784647-P21370134-P21808816.pdf,COLORADO SCHOOL OF MINES
1954,19658QCL,"Colorado School of Mines Moody's Assignment October 16, 2023 as of 10/16/2023 (172 KB)",https://emma.msrb.org/P21735824-P21333300-P21767275.pdf,COLORADO SCHOOL OF MINES
1955,19658QCL,"Colorado School of Mines Standard & Poor's Assignment October 13, 2023 as of 10/13/2023 (1.5 MB)",https://emma.msrb.org/P21734967-P21332707-P21766651.pdf,COLORADO SCHOOL OF MINES
1956,19658QCL,"Colorado School of Mines Standard & Poor's Assignment November 23, 2022 as of 11/23/2022 (104 KB)",https://emma.msrb.org/P21639374-P21262023-P21688083.pdf,COLORADO SCHOOL OF MINES
1957,19658QCL,"Colorado School of Mines Moody's Assignment November 22, 2022 as of 11/22/2022 (77 KB)",https://emma.msrb.org/P21639342-P21261868-P21687918.pdf,COLORADO SCHOOL OF MINES
1958,19658QCL,"Colorado School of Mines Standard & Poor's Outlook March 18, 2022 as of 03/18/2022 (99 KB)",https://emma.msrb.org/P11632861-P11220010-P11641239.pdf,COLORADO SCHOOL OF MINES
1959,19658QCL,Institutional Enterprise Revenue Bonds Series 2023A & Series 2023B as of 06/13/2023 (725 KB),https://emma.msrb.org/P31442089-P31120267-P31532092.pdf,COLORADO SCHOOL OF MINES
1960,19658QCL,Series 2022D Institutional Enterprise Revenue Refunding Bonds (FRN) - Amendment of Interest Rate Swap Terms as of 12/21/2022 (58 KB),https://emma.msrb.org/P11643919-P11266165-P11692698.pdf,COLORADO SCHOOL OF MINES
1961,19658QCL,"Second Draw Institutional Enterprise Revenue Refunding Bond, Series 2020 12/1/2022 as of 12/01/2022 (58 KB)",https://emma.msrb.org/P21640627-P21262928-P21689096.pdf,COLORADO SCHOOL OF MINES
1962,19658QCL,19th Supplemental Resolution - Institutional Enterprise Revenue and Revenue Refunding Bonds Series 2022 as of 06/21/2022 (304 KB),https://emma.msrb.org/P11632836-P31116581-P31528016.pdf,COLORADO SCHOOL OF MINES
1963,19658QCL,Notice of Principal and Interest Delinquencies Series 2022B and Taxable Series 2022C (99 KB),https://emma.msrb.org/P31442092-P21317160-P21749749.pdf,COLORADO SCHOOL OF MINES
1964,19658QCL,Notice of Transfer of Roles from Wells Fargo Bank to Computershare Trust Company as of 01/23/2023 (95 KB),https://emma.msrb.org/P31438839-P31117752-P31529279.pdf,COLORADO SCHOOL OF MINES
1965,19658QCL,Voluntary Event Disclosure Notice 11/29/2022 as of 11/29/2022 (59 KB),https://emma.msrb.org/P21639068-P21261816-P21687862.pdf,COLORADO SCHOOL OF MINES
1966,19658QCL,Annual Financial Disclosures Posted 01/14/2025 for the year ended 06/30/2024 (232 KB),https://emma.msrb.org/P21885890-P21442465-P21888820.pdf,COLORADO SCHOOL OF MINES
1967,19658QCL,Audited Financial Statements Posted 01/08/2025 for the year ended 06/30/2024 (3.9 MB),https://emma.msrb.org/P21883080-P21440509-P21886646.pdf,COLORADO SCHOOL OF MINES
1968,19658QCL,Interim Financial Disclosures Posted 03/25/2024 (4.9 MB),https://emma.msrb.org/P11738521-P11336493-P11771300.pdf,COLORADO SCHOOL OF MINES
1969,19658QCL,2024 Operating Data for the year ended 06/30/2024 (232 KB),https://emma.msrb.org/P21885890-P21442465-P21888820.pdf,COLORADO SCHOOL OF MINES
1970,19658QCL,2023 Operating Data for the year ended 06/30/2023 (477 KB),https://emma.msrb.org/P11727271-P11327691-P11761490.pdf,COLORADO SCHOOL OF MINES
1971,19658QCL,2022 Operating Data for the year ended 06/30/2022 (210 KB),https://emma.msrb.org/P21649269-P21269312-P21696179.pdf,COLORADO SCHOOL OF MINES
1972,19658QCL,2021 Operating Data for the year ended 06/30/2021 (210 KB),https://emma.msrb.org/P11632685-P11211443-P11631575.pdf,COLORADO SCHOOL OF MINES
1973,19658QCL,2021 Operating Data - Draft for the year ended 06/30/2021 (369 KB),https://emma.msrb.org/P11632687-P21188258-P21606334.pdf,COLORADO SCHOOL OF MINES
1974,19658QCL,2024 Audited Financial Statements for the year ended 06/30/2024 (3.9 MB),https://emma.msrb.org/P21883080-P21440509-P21886646.pdf,COLORADO SCHOOL OF MINES
1975,19658QCL,2023 Audited Financial Statements for the year ended 06/30/2023 (10.6 MB),https://emma.msrb.org/P11727268-P11327689-P11761488.pdf,COLORADO SCHOOL OF MINES
1976,19658QCL,2022 Audited Financial Statements for the year ended 06/30/2022 (13.5 MB),https://emma.msrb.org/P21649263-P21269306-P21696173.pdf,COLORADO SCHOOL OF MINES
1977,19658QCL,2021 Audited Financial Statements for the year ended 06/30/2021 (2.4 MB),https://emma.msrb.org/P11632667-P11211439-P11631571.pdf,COLORADO SCHOOL OF MINES
1978,19658QCL,2021 Notice of Filing Unaudited Financial Statements - Colorado School of Mines for the year ended 06/30/2021 (2 KB),https://emma.msrb.org/P11632671-P21188255-P21606331.pdf,COLORADO SCHOOL OF MINES
1979,19658QCL,2021 Audited Financial Statements - Draft for the year ended 06/30/2021 (14 MB),https://emma.msrb.org/P11632670-P21188254-P21606330.pdf,COLORADO SCHOOL OF MINES
1980,19658QCL,Incorporate OS by Reference as of 03/25/2024 (4.9 MB),https://emma.msrb.org/P11738521-P11336493-P11771300.pdf,COLORADO SCHOOL OF MINES
1981,19658QCL,Incorporate OS by Reference as of 11/08/2023 (5.3 MB),https://emma.msrb.org/P21746106-P21340879-P21775553.pdf,COLORADO SCHOOL OF MINES
1982,19658QCL,Incorporate OS by Reference as of 12/16/2022 (4.6 MB),https://emma.msrb.org/P11640766-P11263630-P11689745.pdf,COLORADO SCHOOL OF MINES
1983,19658QGE,Official Statement - OS - CO SCHOOLS OF MINES (4.6 MB),https://emma.msrb.org/P11638301-P11261679-P11687498.pdf,COLORADO SCHOOL OF MINES - Insured
1984,19658QGE,"Disclosure Notice Assured Guaranty Municipal Corp Merger Effective August 1, 2024 (64 KB)",https://emma.msrb.org/P21837870-P21408632-P21850988.pdf,COLORADO SCHOOL OF MINES - Insured
1985,19658QGE,Notice Regarding Change of Insurer as of 08/01/2024 (185 KB),https://emma.msrb.org/P11773781-P11362194-P11799492.pdf,COLORADO SCHOOL OF MINES - Insured
1986,19658QGE,"Assured Guaranty Municipal (AGM) Moody's August 2, 2024 as of 08/02/2024 (72 KB)",https://emma.msrb.org/P11773778-P11362192-P11799490.pdf,COLORADO SCHOOL OF MINES - Insured
1987,19658QGE,"Assured Guaranty Municipal (AGM) Kroll August 1, 2024 as of 08/01/2024 (41 KB)",https://emma.msrb.org/P11773774-P11362189-P11799487.pdf,COLORADO SCHOOL OF MINES - Insured
1988,19658QGE,"Assured Guaranty Municipal (AGM) Standard & Poor's August 1, 2024 as of 08/01/2024 (2.9 MB)",https://emma.msrb.org/P11773772-P11362188-P11799486.pdf,COLORADO SCHOOL OF MINES - Insured
1989,19658QGE,"Colorado School of Mines Standard & Poor's Change March 6, 2024 as of 03/06/2024 (1.2 MB)",https://emma.msrb.org/P21787356-P21372121-P21810995.pdf,COLORADO SCHOOL OF MINES - Insured
1990,19658QGE,"Colorado School of Mines Standard & Poor's Assignment March 5, 2024 as of 03/05/2024 (1.2 MB)",https://emma.msrb.org/P21786448-P21371456-P21810259.pdf,COLORADO SCHOOL OF MINES - Insured
1991,19658QGE,"Colorado School of Mines Moody's Assignment February 27, 2024 as of 02/27/2024 (166 KB)",https://emma.msrb.org/P21784647-P21370134-P21808816.pdf,COLORADO SCHOOL OF MINES - Insured
1992,19658QGE,"Colorado School of Mines Moody's Assignment October 16, 2023 as of 10/16/2023 (172 KB)",https://emma.msrb.org/P21735824-P21333300-P21767275.pdf,COLORADO SCHOOL OF MINES - Insured
1993,19658QGE,"Colorado School of Mines Standard & Poor's Assignment October 13, 2023 as of 10/13/2023 (1.5 MB)",https://emma.msrb.org/P21734967-P21332707-P21766651.pdf,COLORADO SCHOOL OF MINES - Insured
1994,19658QGE,Notice of Principal and Interest Delinquencies Series 2022B and Taxable Series 2022C (99 KB),https://emma.msrb.org/P31442092-P21317160-P21749749.pdf,COLORADO SCHOOL OF MINES - Insured
1995,19658QGE,Notice of Principal and Interest Delinquencies Series 2022B and Taxable Series 2022C as of 06/08/2023 (99 KB),https://emma.msrb.org/P11671359-P11286555-P11715888.pdf,COLORADO SCHOOL OF MINES - Insured
1996,19658QGE,Institutional Enterprise Revenue Bonds Series 2023A & Series 2023B as of 06/13/2023 (725 KB),https://emma.msrb.org/P31442089-P31120267-P31532092.pdf,COLORADO SCHOOL OF MINES - Insured
1997,19658QGE,Series 2022D Institutional Enterprise Revenue Refunding Bonds (FRN) - Amendment of Interest Rate Swap Terms as of 12/21/2022 (58 KB),https://emma.msrb.org/P11643919-P11266165-P11692698.pdf,COLORADO SCHOOL OF MINES - Insured
1998,19658QGE,Annual Financial Disclosures Posted 01/14/2025 for the year ended 06/30/2024 (232 KB),https://emma.msrb.org/P21885890-P21442465-P21888820.pdf,COLORADO SCHOOL OF MINES - Insured
1999,19658QGE,Audited Financial Statements Posted 01/08/2025 for the year ended 06/30/2024 (3.9 MB),https://emma.msrb.org/P21883080-P21440509-P21886646.pdf,COLORADO SCHOOL OF MINES - Insured
2000,19658QGE,Interim Financial Disclosures Posted 03/25/2024 (4.9 MB),https://emma.msrb.org/P11738521-P11336493-P11771300.pdf,COLORADO SCHOOL OF MINES - Insured
2001,19658QGE,2024 Operating Data for the year ended 06/30/2024 (232 KB),https://emma.msrb.org/P21885890-P21442465-P21888820.pdf,COLORADO SCHOOL OF MINES - Insured
2002,19658QGE,2023 Operating Data for the year ended 06/30/2023 (477 KB),https://emma.msrb.org/P11727271-P11327691-P11761490.pdf,COLORADO SCHOOL OF MINES - Insured
2003,19658QGE,2022 Operating Data for the year ended 06/30/2022 (210 KB),https://emma.msrb.org/P21649269-P21269312-P21696179.pdf,COLORADO SCHOOL OF MINES - Insured
2004,19658QGE,2024 Audited Financial Statements for the year ended 06/30/2024 (3.9 MB),https://emma.msrb.org/P21883080-P21440509-P21886646.pdf,COLORADO SCHOOL OF MINES - Insured
2005,19658QGE,2023 Audited Financial Statements for the year ended 06/30/2023 (10.6 MB),https://emma.msrb.org/P11727268-P11327689-P11761488.pdf,COLORADO SCHOOL OF MINES - Insured
2006,19658QGE,2022 Audited Financial Statements for the year ended 06/30/2022 (13.5 MB),https://emma.msrb.org/P21649263-P21269306-P21696173.pdf,COLORADO SCHOOL OF MINES - Insured
2007,19658QGE,Incorporate OS by Reference as of 03/25/2024 (4.9 MB),https://emma.msrb.org/P11738521-P11336493-P11771300.pdf,COLORADO SCHOOL OF MINES - Insured
2008,19658QGE,Incorporate OS by Reference as of 11/08/2023 (5.3 MB),https://emma.msrb.org/P21746106-P21340879-P21775553.pdf,COLORADO SCHOOL OF MINES - Insured
2009,19658QGE,Incorporate OS by Reference as of 12/16/2022 (4.6 MB),https://emma.msrb.org/P11640766-P11263630-P11689745.pdf,COLORADO SCHOOL OF MINES - Insured
2010,61615DBT,Official Statement - Official Statement (857 KB),https://emma.msrb.org/EP914076-EP708948-EP1110817.pdf,CONCORDIA COLLEGE/MN
2011,61615DBT,Concordia College MN Rating Change - 7 Dec 2023 (279 KB),https://emma.msrb.org/P21757417-P21349094-P21784681.pdf,CONCORDIA COLLEGE/MN
2012,61615DBT,Annual Financial Disclosures Posted 01/07/2025 for the year ended 04/30/2024 (107 KB),https://emma.msrb.org/P21882533-P21440113-P21886217.pdf,CONCORDIA COLLEGE/MN
2013,61615DBT,Audited Financial Statements Posted 08/30/2024 for the year ended 04/30/2024 (373 KB),https://emma.msrb.org/P11786152-P11370668-P11808466.pdf,CONCORDIA COLLEGE/MN
2014,61615DBT,Annual Report Information for the year ended 04/30/2024 (107 KB),https://emma.msrb.org/P21882533-P21440113-P21886217.pdf,CONCORDIA COLLEGE/MN
2015,61615DBT,Annual Repotr Information for the year ended 04/30/2023 (210 KB),https://emma.msrb.org/P11722342-P11323827-P11757243.pdf,CONCORDIA COLLEGE/MN
2016,61615DBT,Annual Report Information for the year ended 04/30/2022 (149 KB),https://emma.msrb.org/P21647704-P21268073-P21694838.pdf,CONCORDIA COLLEGE/MN
2017,61615DBT,Annual Report Information for the year ended 04/30/2021 (84 KB),https://emma.msrb.org/P21533176-P21185196-P21602955.pdf,CONCORDIA COLLEGE/MN
2018,61615DBT,Audited Financial Statements for the year ended 04/30/2024 (373 KB),https://emma.msrb.org/P11786152-P11370668-P11808466.pdf,CONCORDIA COLLEGE/MN
2019,61615DBT,Audited Financial Statements for the year ended 04/30/2023 (325 KB),https://emma.msrb.org/P11692720-P11301930-P11732733.pdf,CONCORDIA COLLEGE/MN
2020,61615DBT,Audited Financial Statements for the year ended 04/30/2022 (371 KB),https://emma.msrb.org/P21611902-P21242269-P21666343.pdf,CONCORDIA COLLEGE/MN
2021,13048VWB,Official Statement - Official Statement (2.9 MB),https://emma.msrb.org/P21471905-P21141762-P21554978.pdf,CONCORDIA UNIVERSITY IRVINE
2022,13048VWB,Notice of Investor Call dated 02/15/2022 (224 KB),https://emma.msrb.org/P11565554-P11208661-P11628396.pdf,CONCORDIA UNIVERSITY IRVINE
2023,13048VWB,Annual Financial Disclosures Posted 04/03/2024 for the year ended 06/30/2023 (717 KB),https://emma.msrb.org/P21794491-P21377393-P21816834.pdf,CONCORDIA UNIVERSITY IRVINE
2024,13048VWB,Audited Financial Statements Posted 12/27/2022 for the year ended 06/30/2022 (364 KB),https://emma.msrb.org/P11647806-P11269242-P11696448.pdf,CONCORDIA UNIVERSITY IRVINE
2025,13048VWB,Concordia University Audited Financials for the year ended 06/30/2023 (717 KB),https://emma.msrb.org/P21794491-P21377393-P21816834.pdf,CONCORDIA UNIVERSITY IRVINE
2026,13048VWB,Notice of Investor Call for the period from 03/23/2023 to 03/23/2023 (47 KB),https://emma.msrb.org/P21676874-P21290407-P21720225.pdf,CONCORDIA UNIVERSITY IRVINE
2027,13048VWB,Continuing Disclosure Annual Report for the year ended 06/30/2022 (776 KB),https://emma.msrb.org/P21658145-P21276151-P21703905.pdf,CONCORDIA UNIVERSITY IRVINE
2028,13048VWB,Audited Financials FY 2022 for the year ended 06/30/2022 (364 KB),https://emma.msrb.org/P11647806-P11269242-P11696448.pdf,CONCORDIA UNIVERSITY IRVINE
2029,20774YQ6,Official Statement - Official Statement (3.3 MB),https://emma.msrb.org/ES821256-ES644397-ES1039563.pdf,CONNECTICUT COLLEGE
2030,20774YQ6,Connecticut College for the year ended 09/30/2024 Document1 (319 KB),https://emma.msrb.org/P21880645-P21438700-P21884595.pdf,CONNECTICUT COLLEGE
2031,20774YQ6,Connecticut College for the year ended 09/30/2024 Document2 (684 KB),https://emma.msrb.org/P21880645-P21438700-P21884596.pdf,CONNECTICUT COLLEGE
2032,20774YQ6,Connecticut College for the year ended 09/30/2024 Document3 (152 KB),https://emma.msrb.org/P21880645-P21438700-P21884597.pdf,CONNECTICUT COLLEGE
2033,20774YQ6,Connecticut College - Annual Financial Data for the year ended 06/30/2023 Document1 (339 KB),https://emma.msrb.org/P21747923-P21342179-P21776978.pdf,CONNECTICUT COLLEGE
2034,20774YQ6,Connecticut College - Annual Financial Data for the year ended 06/30/2023 Document2 (683 KB),https://emma.msrb.org/P21747923-P21342179-P21776979.pdf,CONNECTICUT COLLEGE
2035,20774YQ6,Connecticut College - Annual Financial Data for the year ended 06/30/2023 Document3 (332 KB),https://emma.msrb.org/P21747923-P21342179-P21776980.pdf,CONNECTICUT COLLEGE
2036,20774YQ6,Connecticut College - Annual Financial Data for the year ended 06/30/2022 Document1 (1.1 MB),https://emma.msrb.org/P21632986-P21257385-P21682862.pdf,CONNECTICUT COLLEGE
2037,20774YQ6,Connecticut College - Annual Financial Data for the year ended 06/30/2022 Document2 (384 KB),https://emma.msrb.org/P21632986-P21257385-P21682863.pdf,CONNECTICUT COLLEGE
2038,20774YQ6,Connecticut College for the year ended 06/30/2024 (319 KB),https://emma.msrb.org/P21880645-P21438700-P21884595.pdf,CONNECTICUT COLLEGE
2039,20774YQ6,Connecticut College for the year ended 06/30/2024 (684 KB),https://emma.msrb.org/P21880645-P21438700-P21884596.pdf,CONNECTICUT COLLEGE
2040,20774YQ6,Connecticut College for the year ended 06/30/2024 (152 KB),https://emma.msrb.org/P21880645-P21438700-P21884597.pdf,CONNECTICUT COLLEGE
2041,20774YQ6,Connecticut College Ser l and M for the year ended 06/30/2024 Document1 (58 KB),https://emma.msrb.org/P11811633-P11388689-P11828446.pdf,CONNECTICUT COLLEGE
2042,20774YQ6,Connecticut College Ser l and M for the year ended 06/30/2024 Document2 (55 KB),https://emma.msrb.org/P11811633-P11388689-P11828447.pdf,CONNECTICUT COLLEGE
2043,20774YQ6,Financial Operating Filing Document1 posted 01/02/2025,https://emma.msrb.org/P21880645-P21438700-P21884595.pdf,CONNECTICUT COLLEGE
2044,20774YQ6,Financial Operating Filing Document2 posted 01/02/2025,https://emma.msrb.org/P21880645-P21438700-P21884596.pdf,CONNECTICUT COLLEGE
2045,20774YQ6,Financial Operating Filing Document3 posted 01/02/2025,https://emma.msrb.org/P21880645-P21438700-P21884597.pdf,CONNECTICUT COLLEGE
2046,20774YQ6,Document1  for the year ended 09/30/2024 (319 KB),https://emma.msrb.org/P21880645-P21438700-P21884595.pdf,CONNECTICUT COLLEGE
2047,20774YQ6,Document2  for the year ended 09/30/2024 (684 KB),https://emma.msrb.org/P21880645-P21438700-P21884596.pdf,CONNECTICUT COLLEGE
2048,20774YQ6,Document3  for the year ended 09/30/2024 (152 KB),https://emma.msrb.org/P21880645-P21438700-P21884597.pdf,CONNECTICUT COLLEGE
2049,20774YQ6,Document1  for the year ended 06/30/2024 (319 KB),https://emma.msrb.org/P21880645-P21438700-P21884595.pdf,CONNECTICUT COLLEGE
2050,20774YQ6,Document2  for the year ended 06/30/2024 (684 KB),https://emma.msrb.org/P21880645-P21438700-P21884596.pdf,CONNECTICUT COLLEGE
2051,20774YQ6,Document3  for the year ended 06/30/2024 (152 KB),https://emma.msrb.org/P21880645-P21438700-P21884597.pdf,CONNECTICUT COLLEGE
2052,20774YQ6,Document1 (58 KB),https://emma.msrb.org/P11811633-P11388689-P11828446.pdf,CONNECTICUT COLLEGE
2053,20774YQ6,Document2 (55 KB),https://emma.msrb.org/P11811633-P11388689-P11828447.pdf,CONNECTICUT COLLEGE
2054,20774YQ6,Document1 posted 01/02/2025Document2 posted 01/02/2025Document3 posted 01/02/2025,https://emma.msrb.org/P21880645-P21438700-P21884595.pdf,CONNECTICUT COLLEGE
2055,20774YQ6,Document2 posted 01/02/2025Document3 posted 01/02/2025,https://emma.msrb.org/P21880645-P21438700-P21884596.pdf,CONNECTICUT COLLEGE
2056,20774YQ6,Document3 posted 01/02/2025,https://emma.msrb.org/P21880645-P21438700-P21884597.pdf,CONNECTICUT COLLEGE
2057,65000BW3,Official Statement - FINAL OFFICIAL STATEMENT (2.4 MB),https://emma.msrb.org/P21799726-P21381242-P21821024.pdf,CORNELL UNIVERSITY
2058,65000BW3,"Tower Innovative Learning Solutions, Inc. dissolution as of 12/20/2024 (111 KB)",https://emma.msrb.org/P21875620-P21434870-P21880207.pdf,CORNELL UNIVERSITY
2059,65000BW3,Revolving Credit Agreement between Cornell University and PNC Bank as of 08/16/2024 (995 KB),https://emma.msrb.org/P21837514-P21408244-P21850713.pdf,CORNELL UNIVERSITY
2060,65000BW3,Credit Agreement between Cornell University and U.S. Bank National Association as of 06/28/2024 (2.1 MB),https://emma.msrb.org/P11763209-P11354777-P11791460.pdf,CORNELL UNIVERSITY
