,CUSIP,document_name,pdf_url,CREDIT
2135,57584XPX,Audited Financial Statements Posted 11/20/2024 for the year ended 06/30/2024 (324 KB),https://emma.msrb.org/P11808131-P11386224-P11825697.pdf,EMMANUEL COLLEGE/MA
2136,57584XPX,Interim Financial Disclosures Posted 10/10/2018 (101 KB),https://emma.msrb.org/ES1205098-ES941307-ES1342089.pdf,EMMANUEL COLLEGE/MA
2137,57584XPX,Annual Financial Information and Operating Data for the year ended 06/30/2024 (408 KB),https://emma.msrb.org/P11808132-P11386225-P11825698.pdf,EMMANUEL COLLEGE/MA
2138,57584XPX,Annual Report Financial Information and Operating Data for the year ended 06/30/2023 (19 KB),https://emma.msrb.org/P11711061-P11315116-P11747305.pdf,EMMANUEL COLLEGE/MA
2139,57584XPX,Audited Financial Statements and Annual Report Financial and Operating Data for the year ended 06/30/2022 Document1 (88 KB),https://emma.msrb.org/P11644693-P11266805-P11693451.pdf,EMMANUEL COLLEGE/MA
2140,57584XPX,Audited Financial Statements and Annual Report Financial and Operating Data for the year ended 06/30/2022 Document2 (642 KB),https://emma.msrb.org/P11644693-P11266805-P11693452.pdf,EMMANUEL COLLEGE/MA
2141,57584XPX,Annual Audited Financial Statement for the year ended 06/30/2024 (324 KB),https://emma.msrb.org/P11808131-P11386224-P11825697.pdf,EMMANUEL COLLEGE/MA
2142,57584XPX,Annual Audited Financial Statement for the year ended 06/30/2023 (4.5 MB),https://emma.msrb.org/P11711056-P11315112-P11747301.pdf,EMMANUEL COLLEGE/MA
2143,20774YYR,Official Statement - Final Official Statement (1.1 MB),https://emma.msrb.org/ER943970-ER738115-ER1139766.pdf,FAIRFIELD UNIVERSITY
2144,20774YYR,Audited Financial Statements Posted 11/05/2024 for the year ended 06/30/2024 (348 KB),https://emma.msrb.org/P11799256-P11379796-P11818533.pdf,FAIRFIELD UNIVERSITY
2145,20774YYR,Interim Financial Disclosures Posted 02/28/2022 (21 KB),https://emma.msrb.org/P21548708-P21196876-P21616197.pdf,FAIRFIELD UNIVERSITY
2146,20774YYR,Financial Operating Filing for the year ended 06/30/2024 Document1 (68 KB),https://emma.msrb.org/P11810382-P11379800-P11818539.pdf,FAIRFIELD UNIVERSITY
2147,20774YYR,Financial Operating Filing for the year ended 06/30/2024 Document2 (67 KB),https://emma.msrb.org/P11810382-P11379800-P11827438.pdf,FAIRFIELD UNIVERSITY
2148,20774YYR,Fairfield University FY2023 for the year ended 06/30/2023 Document1 (108 KB),https://emma.msrb.org/P21747476-P21341863-P21776630.pdf,FAIRFIELD UNIVERSITY
2149,20774YYR,Fairfield University FY2023 for the year ended 06/30/2023 Document2 (118 KB),https://emma.msrb.org/P21747476-P21341863-P21776631.pdf,FAIRFIELD UNIVERSITY
2150,20774YYR,Fairfield University Operating Data for the year ended 06/30/2022 Document1 (219 KB),https://emma.msrb.org/P21631345-P21256106-P21681408.pdf,FAIRFIELD UNIVERSITY
2151,20774YYR,Fairfield University Operating Data for the year ended 06/30/2022 Document2 (7 KB),https://emma.msrb.org/P21631345-P21256106-P21681409.pdf,FAIRFIELD UNIVERSITY
2152,20774YYR,Fairfield University FY2024 Financials for the year ended 06/30/2024 (348 KB),https://emma.msrb.org/P11799256-P11379796-P11818533.pdf,FAIRFIELD UNIVERSITY
2153,20774YYR,Fairfield University FY2023 Financials for the year ended 06/30/2023 (349 KB),https://emma.msrb.org/P21747473-P21341860-P21776627.pdf,FAIRFIELD UNIVERSITY
2154,20774YYR,Audited Financial Report Fairfield University for the year ended 06/30/2022 (432 KB),https://emma.msrb.org/P21631339-P21256100-P21681402.pdf,FAIRFIELD UNIVERSITY
2155,20774YYR,Notice of Late Filing for the year ended 02/28/2022 (21 KB),https://emma.msrb.org/P21548708-P21196876-P21616197.pdf,FAIRFIELD UNIVERSITY
2156,20774YYR,Fairfield University Notice of Failure to File Operating Data (Feb 2022) for the year ended 02/28/2022 (25 KB),https://emma.msrb.org/P21548703-P21196872-P21616192.pdf,FAIRFIELD UNIVERSITY
2157,20774YYR,Financial Disclosure - Financial Operating Filing Document1 posted 11/05/2024,https://emma.msrb.org/P11810382-P11379800-P11818539.pdf,FAIRFIELD UNIVERSITY
2158,20774YYR,Financial Disclosure - Financial Operating Filing Document2 posted 11/25/2024,https://emma.msrb.org/P11810382-P11379800-P11827438.pdf,FAIRFIELD UNIVERSITY
2159,20774YYR,Annual Financial Disclosures Posted 11/05/2024 - Document1  for the year ended 06/30/2024 (68 KB),https://emma.msrb.org/P11810382-P11379800-P11818539.pdf,FAIRFIELD UNIVERSITY
2160,20774YYR,Annual Financial Disclosures Posted 11/05/2024 - Document2  for the year ended 06/30/2024 (67 KB),https://emma.msrb.org/P11810382-P11379800-P11827438.pdf,FAIRFIELD UNIVERSITY
2161,20774YYR,View Annual Financial Disclosure - Document1 posted 11/05/2024Document2 posted 11/05/2024,https://emma.msrb.org/P11810382-P11379800-P11818539.pdf,FAIRFIELD UNIVERSITY
2162,20774YYR,View Annual Financial Disclosure - Document2 posted 11/05/2024,https://emma.msrb.org/P11810382-P11379800-P11827438.pdf,FAIRFIELD UNIVERSITY
2163,315361MY,Official Statement - Official Statement (2.6 MB),https://emma.msrb.org/P11825545-P11399055-P11840240.pdf,FERRIS ST UNIV MICH REV - Insured
2164,57584YDB,Official Statement - Final OS (1014 KB),https://emma.msrb.org/ES1079854-ES843558-ES1244618.pdf,FISHER COLLEGE
2165,57584YDB,Fisher College for the year ended 06/30/2024 Document1 (1.3 MB),https://emma.msrb.org/P11808806-P11386690-P11826213.pdf,FISHER COLLEGE
2166,57584YDB,Fisher College for the year ended 06/30/2024 Document2 (1.2 MB),https://emma.msrb.org/P11808806-P11386690-P11826214.pdf,FISHER COLLEGE
2167,57584YDB,Fisher College for the year ended 06/30/2023 (1.2 MB),https://emma.msrb.org/P21747584-P21341948-P21776721.pdf,FISHER COLLEGE
2168,57584YDB,Fisher College for the year ended 06/30/2022 (108 KB),https://emma.msrb.org/P11632435-P11257595-P11682803.pdf,FISHER COLLEGE
2169,57584YDB,Fisher College for the year ended 06/30/2024 (1.3 MB),https://emma.msrb.org/P11808806-P11386690-P11826213.pdf,FISHER COLLEGE
2170,57584YDB,Fisher College for the year ended 06/30/2024 (1.2 MB),https://emma.msrb.org/P11808806-P11386690-P11826214.pdf,FISHER COLLEGE
2171,57584YDB,Fisher College for the year ended 06/30/2023 (564 KB),https://emma.msrb.org/P21747581-P21341946-P21776718.pdf,FISHER COLLEGE
2172,57584YDB,Fisher College for the year ended 06/30/2022 (345 KB),https://emma.msrb.org/P11632430-P11257590-P11682798.pdf,FISHER COLLEGE
2173,57584YDB,Financial Disclosure - Financial Operating Filing Document1 posted 11/21/2024,https://emma.msrb.org/P11808806-P11386690-P11826213.pdf,FISHER COLLEGE
2174,57584YDB,Financial Disclosure - Financial Operating Filing Document2 posted 11/21/2024,https://emma.msrb.org/P11808806-P11386690-P11826214.pdf,FISHER COLLEGE
2175,57584YDB,Event Disclosure - Event Filing Document1 posted 10/02/2019,https://emma.msrb.org/ER1260121-ER984478-ER1386486.pdf,FISHER COLLEGE
2176,57584YDB,Event Disclosure - Event Filing Document2 posted 10/02/2019,https://emma.msrb.org/ER1260121-ER984478-ER1386487.pdf,FISHER COLLEGE
2177,57584YDB,Annual Financial Disclosures Posted 11/21/2024 - Document1  for the year ended 06/30/2024 (1.3 MB),https://emma.msrb.org/P11808806-P11386690-P11826213.pdf,FISHER COLLEGE
2178,57584YDB,Annual Financial Disclosures Posted 11/21/2024 - Document2  for the year ended 06/30/2024 (1.2 MB),https://emma.msrb.org/P11808806-P11386690-P11826214.pdf,FISHER COLLEGE
2179,57584YDB,Audited Financial Statements Posted 11/21/2024 - Document1  for the year ended 06/30/2024 (1.3 MB),https://emma.msrb.org/P11808806-P11386690-P11826213.pdf,FISHER COLLEGE
2180,57584YDB,Audited Financial Statements Posted 11/21/2024 - Document2  for the year ended 06/30/2024 (1.2 MB),https://emma.msrb.org/P11808806-P11386690-P11826214.pdf,FISHER COLLEGE
2181,57584YDB,Interim Financial Disclosures Posted 01/08/2019 - Document1 (199 KB),https://emma.msrb.org/ER1186837-ER928541-ER1329492.pdf,FISHER COLLEGE
2182,57584YDB,Interim Financial Disclosures Posted 01/08/2019 - Document2 (179 KB),https://emma.msrb.org/ER1186837-ER928541-ER1329493.pdf,FISHER COLLEGE
2183,57584YDB,Interim Financial Disclosures Posted 01/08/2019 - Document3 (186 KB),https://emma.msrb.org/ER1186837-ER928541-ER1329494.pdf,FISHER COLLEGE
2184,57584YDB,View Audited Financial Statement - Document1 posted 11/21/2024,https://emma.msrb.org/P11808806-P11386690-P11826213.pdf,FISHER COLLEGE
2185,57584YDB,View Audited Financial Statement - Document2 posted 11/21/2024,https://emma.msrb.org/P11808806-P11386690-P11826214.pdf,FISHER COLLEGE
2186,57584YDB,View Annual Financial Disclosure - Document1 posted 11/21/2024Document2 posted 11/21/2024,https://emma.msrb.org/P11808806-P11386690-P11826213.pdf,FISHER COLLEGE
2187,57584YDB,View Annual Financial Disclosure - Document2 posted 11/21/2024,https://emma.msrb.org/P11808806-P11386690-P11826214.pdf,FISHER COLLEGE
2188,34073TNA,Official Statement - Official Statement (2.4 MB),https://emma.msrb.org/ER1264634-ER987661-ER1389885.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2189,34073TNA,Audited Financial Statements Posted 12/10/2024 for the year ended 06/30/2024 (955 KB),https://emma.msrb.org/P21869771-P21430440-P21874998.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2190,34073TNA,Annual Financial Disclosures Posted 12/10/2024 for the year ended 06/30/2024 (162 KB),https://emma.msrb.org/P21869769-P21430439-P21874997.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2191,34073TNA,Interim Financial Disclosures Posted 10/22/2019 (2.4 MB),https://emma.msrb.org/ER1265016-ER987901-ER1390151.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2192,34073TNA,2024 Audited Financial Statements - Florida Institute of Technology for the year ended 06/30/2024 (955 KB),https://emma.msrb.org/P21869771-P21430440-P21874998.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2193,34073TNA,2023 Annual Report - Florida Institute of Technology for the year ended 06/30/2023 (858 KB),https://emma.msrb.org/P21744017-P21339304-P21773816.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2194,34073TNA,2022 Annual Report - Florida Institute of Technology for the year ended 06/30/2022 (778 KB),https://emma.msrb.org/P21635298-P21259094-P21684768.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2195,34073TNA,2024 Annual Report - Florida Institute of Technology for the year ended 06/30/2024 (162 KB),https://emma.msrb.org/P21869769-P21430439-P21874997.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2196,34073TNA,2023 Operating Data - Florida Institute of Technology for the year ended 06/30/2023 (126 KB),https://emma.msrb.org/P11716163-P11319047-P11751787.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2197,34073TNA,2022 Operating Data - Florida Institute of Technology for the year ended 06/30/2022 (176 KB),https://emma.msrb.org/P21635309-P21259103-P21684777.pdf,FLORIDA INSTITUTE OF TECHNOLOGY INC
2198,34157NAE,Official Statement - OFFICIAL STATEMENT (10.4 MB),https://emma.msrb.org/P11758733-P11351488-P11787805.pdf,FLORIDA STATE UNIVERSITY ATHLETICS ASSOCIATION INC - Insured
2199,34157NAE,Official Statement - FINAL OFFICIAL STATEMENT (10.4 MB),https://emma.msrb.org/P11758691-P11351459-P11787771.pdf,FLORIDA STATE UNIVERSITY ATHLETICS ASSOCIATION INC - Insured
2200,34157NAE,Audited Financial Statements Posted 03/18/2025 for the year ended 06/30/2024 (28.7 MB),https://emma.msrb.org/P21914060-P21463372-P21912366.pdf,FLORIDA STATE UNIVERSITY ATHLETICS ASSOCIATION INC - Insured
2201,34157NAE,Annual Financial Disclosures Posted 03/18/2025 for the year ended 06/30/2024 (28.9 MB),https://emma.msrb.org/P21914056-P21463368-P21912362.pdf,FLORIDA STATE UNIVERSITY ATHLETICS ASSOCIATION INC - Insured
2202,34157NAE,FSU Athletics Association Audited Financial Statements FY2024 for the year ended 06/30/2024 (28.7 MB),https://emma.msrb.org/P21914060-P21463372-P21912366.pdf,FLORIDA STATE UNIVERSITY ATHLETICS ASSOCIATION INC - Insured
2203,34157NAE,FSU Athletics Association Annual Financial Information FY2024 for the year ended 06/30/2024 (28.9 MB),https://emma.msrb.org/P21914056-P21463368-P21912362.pdf,FLORIDA STATE UNIVERSITY ATHLETICS ASSOCIATION INC - Insured
2204,64990GXZ,Official Statement - OS - DASNY (1.3 MB),https://emma.msrb.org/ER1304670-ER1017083-ER1422615.pdf,FORDHAM UNIVERSITY
2205,64990GXZ,"Fordham University, NY Moody's Affirmation March 3, 2025 as of 03/03/2025 (45 KB)",https://emma.msrb.org/P11828339-P11401195-P11842637.pdf,FORDHAM UNIVERSITY
2206,64990GXZ,Annual Financial Disclosures Posted 10/28/2024 for the year ended 06/30/2024 (94 KB),https://emma.msrb.org/P21890171-P21421195-P21864794.pdf,FORDHAM UNIVERSITY
2207,64990GXZ,Audited Financial Statements Posted 10/28/2024 for the year ended 06/30/2024 (509 KB),https://emma.msrb.org/P21890165-P21421187-P21864783.pdf,FORDHAM UNIVERSITY
2208,64990GXZ,Interim Financial Disclosures Posted 11/17/2021 (2.4 MB),https://emma.msrb.org/P21514229-P21171226-P21587063.pdf,FORDHAM UNIVERSITY
2209,64990GXZ,2024 Operating Data for the year ended 06/30/2024 (94 KB),https://emma.msrb.org/P21890171-P21421195-P21864794.pdf,FORDHAM UNIVERSITY
2210,64990GXZ,2023 Operating Data for the year ended 06/30/2023 (136 KB),https://emma.msrb.org/P21739488-P21335916-P21770121.pdf,FORDHAM UNIVERSITY
2211,64990GXZ,2022 Operating Data for the year ended 06/30/2022 (135 KB),https://emma.msrb.org/P11627723-P11254198-P11679035.pdf,FORDHAM UNIVERSITY
2212,64990GXZ,2024 Audited Financial Statements for the year ended 06/30/2024 (509 KB),https://emma.msrb.org/P21890165-P21421187-P21864783.pdf,FORDHAM UNIVERSITY
2213,64990GXZ,2023 Audited Financial Statements for the year ended 06/30/2023 (537 KB),https://emma.msrb.org/P21739489-P21335915-P21770120.pdf,FORDHAM UNIVERSITY
2214,64990GXZ,2022 Audited Financial Statements for the year ended 06/30/2022 (518 KB),https://emma.msrb.org/P11627713-P11254190-P11679023.pdf,FORDHAM UNIVERSITY
2215,57584Y6S,Official Statement - Official Statement (1.7 MB),https://emma.msrb.org/P21718492-P21320987-P21753916.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2216,57584Y6S,Franklin W. Olin College Loan Agreement TD Bank Extension of Maturity Date to be 06.27.2025 as of 06/28/2024 (231 KB),https://emma.msrb.org/P21825165-P21399316-P21840846.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2217,57584Y6S,"Olin College Issue, Series 2013D, Fourth Amendment to Loan and Trust Agreement dated November 1, 2023 as of 11/01/2023 (13.8 MB)",https://emma.msrb.org/P11706489-P21345151-P21780311.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2218,57584Y6S,Interim Financial Disclosures Posted 03/20/2025 (544 KB),https://emma.msrb.org/P21915793-P21464596-P21913682.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2219,57584Y6S,Annual Financial Disclosures Posted 03/20/2025 for the year ended 06/30/2024 (544 KB),https://emma.msrb.org/P21915793-P21464596-P21913682.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2220,57584Y6S,"Supplemental Filing for the year ended 06/30/2024-06/30/2023, for the year ended 06/30/2024 for the year ended 06/30/2024 (544 KB)",https://emma.msrb.org/P21915793-P21464596-P21913682.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2221,57584Y6S,Olin College FY24 Annual Financial Information and Operating Data for the year ended 06/30/2024 (1.3 MB),https://emma.msrb.org/P11807782-P11385771-P11825187.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2222,57584Y6S,Annual Financial Information and Operating Data (Rule 15c2-12) for the Year ended 06/30/2023 for the year ended 06/30/2023 (851 KB),https://emma.msrb.org/P11706446-P21345607-P21780815.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2223,57584Y6S,"Supplemental Filing for the year ended 06/30/2024-06/30/2023, for the year ended 06/30/2024 for the year ended 06/30/2024 (544 KB)",https://emma.msrb.org/P21915793-P21464596-P21913682.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2224,57584Y6S,View Annual Financial Disclosure - Document1 posted 03/20/2025Document2 posted 11/19/2024,https://emma.msrb.org/P21915793-P21464596-P21913682.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2225,57584Y6S,View Annual Financial Disclosure - Document2 posted 11/19/2024,https://emma.msrb.org/P11807782-P11385771-P11825187.pdf,FRANKLIN W OLIN COLLEGE OF ENGINEERING INC
2226,295435CR,Official Statement - Erie Higher Ed Bldng Auth Rev Bds Gannon University Project Ser 2021 FOS (2.8 MB),https://emma.msrb.org/P11489013-P11153918-P11568440.pdf,GANNON UNIVERSITY
2227,295435CR,Continued Disclosures Fall 2024 for the year ended 06/30/2024 Document1 (203 KB),https://emma.msrb.org/P21859160-P21423095-P21866877.pdf,GANNON UNIVERSITY
2228,295435CR,Continued Disclosures Fall 2024 for the year ended 06/30/2024 Document2 (786 KB),https://emma.msrb.org/P21859160-P21423095-P21866878.pdf,GANNON UNIVERSITY
2229,295435CR,Continued Disclosures Fall 2023 for the year ended 10/31/2023 Document1 (203 KB),https://emma.msrb.org/P11704498-P11310532-P11742201.pdf,GANNON UNIVERSITY
2230,295435CR,Continued Disclosures Fall 2023 for the year ended 10/31/2023 Document2 (529 KB),https://emma.msrb.org/P11704498-P11310532-P11742202.pdf,GANNON UNIVERSITY
2231,295435CR,Continuing Disclosures for Fall 2022 and Fiscal Year 2022 for the year ended 06/30/2022 Document1 (169 KB),https://emma.msrb.org/P21626705-P21252790-P21677809.pdf,GANNON UNIVERSITY
2232,295435CR,Continuing Disclosures for Fall 2022 and Fiscal Year 2022 for the year ended 06/30/2022 Document2 (430 KB),https://emma.msrb.org/P21626705-P21252790-P21677810.pdf,GANNON UNIVERSITY
2233,295435CR,Audited Financial Statements for the year ended 06/30/2024 (203 KB),https://emma.msrb.org/P21859160-P21423095-P21866877.pdf,GANNON UNIVERSITY
2234,295435CR,Audited Financial Statements for the year ended 06/30/2024 (786 KB),https://emma.msrb.org/P21859160-P21423095-P21866878.pdf,GANNON UNIVERSITY
2235,295435CR,Audited Financial Statements for the year ended 06/30/2023 (203 KB),https://emma.msrb.org/P11704498-P11310532-P11742201.pdf,GANNON UNIVERSITY
2236,295435CR,Audited Financial Statements for the year ended 06/30/2023 (529 KB),https://emma.msrb.org/P11704498-P11310532-P11742202.pdf,GANNON UNIVERSITY
2237,295435CR,"Audited Financial Statements for year ended June 30, 2022 for the year ended 06/30/2022 (169 KB)",https://emma.msrb.org/P21626705-P21252790-P21677809.pdf,GANNON UNIVERSITY
2238,295435CR,"Audited Financial Statements for year ended June 30, 2022 for the year ended 06/30/2022 (430 KB)",https://emma.msrb.org/P21626705-P21252790-P21677810.pdf,GANNON UNIVERSITY
2239,295435CR,Financial Disclosure - Financial Operating Filing Document1 posted 10/31/2024,https://emma.msrb.org/P21859160-P21423095-P21866877.pdf,GANNON UNIVERSITY
2240,295435CR,Financial Disclosure - Financial Operating Filing Document2 posted 10/31/2024,https://emma.msrb.org/P21859160-P21423095-P21866878.pdf,GANNON UNIVERSITY
2241,295435CR,Event Disclosure - Event Filing Document1 posted 09/08/2021,https://emma.msrb.org/P21493442-P21156560-P21570844.pdf,GANNON UNIVERSITY
2242,295435CR,Event Disclosure - Event Filing Document2 posted 09/08/2021,https://emma.msrb.org/P21493442-P21156560-P21570845.pdf,GANNON UNIVERSITY
2243,295435CR,Event Disclosure - Event Filing Document3 posted 09/08/2021,https://emma.msrb.org/P21493442-P21156560-P21570846.pdf,GANNON UNIVERSITY
2244,295435CR,Event Disclosure - Event Filing Document4 posted 09/08/2021,https://emma.msrb.org/P21493442-P21156560-P21570847.pdf,GANNON UNIVERSITY
2245,295435CR,Annual Financial Disclosures Posted 10/31/2024 - Document1  for the year ended 06/30/2024 (203 KB),https://emma.msrb.org/P21859160-P21423095-P21866877.pdf,GANNON UNIVERSITY
2246,295435CR,Annual Financial Disclosures Posted 10/31/2024 - Document2  for the year ended 06/30/2024 (786 KB),https://emma.msrb.org/P21859160-P21423095-P21866878.pdf,GANNON UNIVERSITY
2247,295435CR,Audited Financial Statements Posted 10/31/2024 - Document1  for the year ended 06/30/2024 (203 KB),https://emma.msrb.org/P21859160-P21423095-P21866877.pdf,GANNON UNIVERSITY
2248,295435CR,Audited Financial Statements Posted 10/31/2024 - Document2  for the year ended 06/30/2024 (786 KB),https://emma.msrb.org/P21859160-P21423095-P21866878.pdf,GANNON UNIVERSITY
2249,295435CR,View Audited Financial Statement - Document1 posted 10/31/2024,https://emma.msrb.org/P21859160-P21423095-P21866877.pdf,GANNON UNIVERSITY
2250,295435CR,View Audited Financial Statement - Document2 posted 10/31/2024,https://emma.msrb.org/P21859160-P21423095-P21866878.pdf,GANNON UNIVERSITY
2251,295435CR,View Annual Financial Disclosure - Document1 posted 10/31/2024Document2 posted 10/31/2024,https://emma.msrb.org/P21859160-P21423095-P21866877.pdf,GANNON UNIVERSITY
2252,295435CR,View Annual Financial Disclosure - Document2 posted 10/31/2024,https://emma.msrb.org/P21859160-P21423095-P21866878.pdf,GANNON UNIVERSITY
2253,74443DFH,Official Statement - Official Statement (2.1 MB),https://emma.msrb.org/ER1176360-ER919368-ER1319935.pdf,GARDNER-WEBB UNIVERSITY
2254,74443DFH,Event Filing as of 07/01/2024 (12 KB),https://emma.msrb.org/P21814725-P21391927-P21832764.pdf,GARDNER-WEBB UNIVERSITY
2255,74443DFH,Event Filing as of 07/01/2023 (22 KB),https://emma.msrb.org/P11668531-P11284590-P11713708.pdf,GARDNER-WEBB UNIVERSITY
2256,74443DFH,Event Filing as of 05/17/2022 (61 KB),https://emma.msrb.org/P11601873-P11235702-P11658578.pdf,GARDNER-WEBB UNIVERSITY
2257,74443DFH,Annual Financial Disclosures Posted 12/04/2024 for the year ended 06/30/2024 (473 KB),https://emma.msrb.org/P21866584-P21428217-P21872480.pdf,GARDNER-WEBB UNIVERSITY
2258,74443DFH,Interim Financial Disclosures Posted 11/30/2022 (430 KB),https://emma.msrb.org/P21639321-P21261981-P21688038.pdf,GARDNER-WEBB UNIVERSITY
2259,74443DFH,FY24 Annual Report for the year ended 06/30/2024 (473 KB),https://emma.msrb.org/P21866584-P21428217-P21872480.pdf,GARDNER-WEBB UNIVERSITY
2260,74443DFH,Annual Audited Financial and Operating Date FY2023 for the year ended 06/30/2023 Document1 (434 KB),https://emma.msrb.org/P31451142-P31126899-P31539347.pdf,GARDNER-WEBB UNIVERSITY
2261,74443DFH,Annual Audited Financial and Operating Date FY2023 for the year ended 06/30/2023 Document2 (365 KB),https://emma.msrb.org/P31451142-P31126899-P31539348.pdf,GARDNER-WEBB UNIVERSITY
2262,74443DFH,Annual Financial Report and other financial information for the year ended 06/30/2022 Document1 (577 KB),https://emma.msrb.org/P11635426-P11259733-P11685264.pdf,GARDNER-WEBB UNIVERSITY
2263,74443DFH,Annual Financial Report and other financial information for the year ended 06/30/2022 Document2 (434 KB),https://emma.msrb.org/P11635426-P11259733-P11685265.pdf,GARDNER-WEBB UNIVERSITY
2264,74443DFH,"Operating Data Student Enrollment, Housing and tuition 2021 for the period from 08/01/2021 to 12/31/2021 (430 KB)",https://emma.msrb.org/P21639321-P21261981-P21688038.pdf,GARDNER-WEBB UNIVERSITY
2265,74443DFH,"Operating Data-Student Enrollment, Housing and Tuition for the period from 08/01/2020 to 12/31/2020 (430 KB)",https://emma.msrb.org/P21639314-P21261974-P21688031.pdf,GARDNER-WEBB UNIVERSITY
2266,74443DFH,Audited Financial Statements Posted 12/08/2022 - Document1  for the year ended 06/30/2022 (577 KB),https://emma.msrb.org/P11635426-P11259733-P11685264.pdf,GARDNER-WEBB UNIVERSITY
2267,74443DFH,Audited Financial Statements Posted 12/08/2022 - Document2  for the year ended 06/30/2022 (434 KB),https://emma.msrb.org/P11635426-P11259733-P11685265.pdf,GARDNER-WEBB UNIVERSITY
2268,98464TAX,Official Statement - Official Statement (2.3 MB),https://emma.msrb.org/P21517931-P21171041-P21586864.pdf,GEORGE FOX UNIVERSITY
2269,98464TAX,Annual Financial Disclosures Posted 12/23/2024 for the year ended 06/30/2024 (5.8 MB),https://emma.msrb.org/P21876814-P21435797-P21881285.pdf,GEORGE FOX UNIVERSITY
2270,98464TAX,Audited Financial Statements Posted 12/23/2024 for the year ended 06/30/2024 (1 MB),https://emma.msrb.org/P21876808-P21435794-P21881280.pdf,GEORGE FOX UNIVERSITY
2271,98464TAX,George Fox University for the year ended 06/30/2024 (5.8 MB),https://emma.msrb.org/P21876814-P21435797-P21881285.pdf,GEORGE FOX UNIVERSITY
2272,98464TAX,Financial Operating Filing for the year ended 06/30/2023 (2.4 MB),https://emma.msrb.org/P11714718-P11317876-P11750458.pdf,GEORGE FOX UNIVERSITY
2273,98464TAX,Financial Operating Filing for the year ended 06/30/2022 (253 KB),https://emma.msrb.org/P11651852-P11272290-P11699869.pdf,GEORGE FOX UNIVERSITY
2274,98464TAX,George Fox University for the year ended 06/30/2024 (1 MB),https://emma.msrb.org/P21876808-P21435794-P21881280.pdf,GEORGE FOX UNIVERSITY
2275,98464TAX,Financial Operating Filing for the year ended 06/30/2023 (1.1 MB),https://emma.msrb.org/P11714714-P11317872-P11750454.pdf,GEORGE FOX UNIVERSITY
2276,98464TAX,Financial Operating Filing for the year ended 06/30/2022 (1.3 MB),https://emma.msrb.org/P21643070-P21264642-P21691031.pdf,GEORGE FOX UNIVERSITY
2277,25484JCS,Official Statement - DC Univ of Georgetown 2017 OS (1.1 MB),https://emma.msrb.org/ER1010971-ER791744-ER1193053.pdf,GEORGETOWN UNIVERSITY/THE
2278,25484JCS,Annual Financial Disclosures Posted 11/27/2024 for the year ended 06/30/2024 (286 KB),https://emma.msrb.org/P21862910-P21425732-P21869721.pdf,GEORGETOWN UNIVERSITY/THE
2279,25484JCS,Audited Financial Statements Posted 10/10/2024 for the year ended 06/30/2024 (497 KB),https://emma.msrb.org/P11794727-P11374180-P11812368.pdf,GEORGETOWN UNIVERSITY/THE
2280,25484JCS,Interim Financial Disclosures Posted 11/30/2020 (183 KB),https://emma.msrb.org/P21417411-P21101396-P21510815.pdf,GEORGETOWN UNIVERSITY/THE
2281,25484JCS,Annual Disclosure Report of Georgetown University for the year ended 06/30/2024 (286 KB),https://emma.msrb.org/P21862910-P21425732-P21869721.pdf,GEORGETOWN UNIVERSITY/THE
2282,25484JCS,ANNUAL DISCLOSURE REPORT OF GEORGETOWN UNIVERSITY posted in ERROR for the year ended 06/30/2023 (3.2 MB),https://emma.msrb.org/P21753256-P21346078-P21781360.pdf,GEORGETOWN UNIVERSITY/THE
2283,25484JCS,Annual Disclosure Report of Georgetown University for the year ended 06/30/2023 (304 KB),https://emma.msrb.org/P11706369-P11311846-P11743656.pdf,GEORGETOWN UNIVERSITY/THE
2284,25484JCS,Audited Financials for the year ended 06/30/2022 Document1 (297 KB),https://emma.msrb.org/P21637196-P21260467-P21686304.pdf,GEORGETOWN UNIVERSITY/THE
2285,25484JCS,Audited Financials for the year ended 06/30/2022 Document2 (462 KB),https://emma.msrb.org/P21637196-P21260467-P21686305.pdf,GEORGETOWN UNIVERSITY/THE
